index,discriptions,mapped_rating
4066,bàn chải đánh rất thích khá êm cầm vừa tay,0
4067,shop phục vụ rất tốt rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,0
4069,chất lượng sản phẩm tuyệt vời có điều bé m k mặc đc quần vì quá dài hiu hiu,0
4070,chán lỏng lẻo đi r có đổi đc k không đáng tiền,1
4071,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh bé rất thik bộ sách cảm ơn shop nhiều,0
4072,đóng gói kỹ còn dặn dò lần cho khách nhớ bôi kcn shop có tâm quá trời quá đất luôn muốn quên bôi cũng k nỡ mà many tks,0
4073,máy xông hơi lúc đầu dùng hay bị trào có thể đó mình đổ hơi nhiều nước về sau càng dùng thì thấy khá ổn hơi mạnh và nóng tầm giá vậy mà máy dùng vậy là okay rồi,0
4074,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời nhưng chắc vì màu trắng nên giày hơi bị dơ xíu,0
4075,màu nhạt không giống hình ảnh quảng cáo thất vọng đúng kiểu treo đầu dê bán thịt chó chất lượng sản phẩm rất kém,1
4076,khách quen mà shop chuẩn bị hàng lâu cũng không ib câu,1
4077,hộp nhạc của xe bị hỏng không sử dụng được,1
4078,cảm ơn shop máy dùng tốt nước ép đặc không phân tầng shop rất nhiệt tình và có trách nhiệm với khách m rất hài lòng chúc shop luôn phát triển,0
4079,giày đẹp với êm lắm nha shop ơi ❤️,0
4080,chất lượng sản phẩm tuyệt gói chắc chắn,0
4081,xài cái màu đỏ thích đó nhưng hơi dày còn cái màu đen thì tớ chưa bít nhưng mua đồ hàn là lại nghĩ ngay mẹ yumi nhở,0
4082,vali đẹp giá rẻ đóng gói cẩn thận giao hàng nhanh nói chung là ưng hết sức d,0
4083,chả có hộp hiếc đàng hoàng gì có mỗi cây son tưởng đóng hộp đẹp lắm,1
4084,sản phẩm không giống hình ảnh đăng sử dụng để xay thịt không được yêu cầu trả hàng lại,1
4085,sản phẩm không được như giới thiệu màu không đúng đường may và đường keo dán giày lem nhem lung tung chắc không có lần sau,1
4088,mua màu cam đưa màu trắng sản phẩm bthuong,1
4089,chất lượng sản phẩm tuyệt vời mua cái mà đc bỏ hộp đàng hoàng date tháng bánh mới mềm giao lẹ nữa,0
4090,thiết kế cứ na ná nhau nhìn riết thì cũng bình thường không có đặc sắc nhiều kiểu như hồi đó,1
4091,chất lượng sản phẩm tuyệt vời không để ý phần note nên vừa khít đọc trước sẽ đặt lên size cho thoải mái quá ưng ý luôn ạ giày mềm nhìn khá chắc chắn lại còn được tặng kèm tất nữa sẽ ủng hộ shop dài dài,0
4092,shop giao hàng không kiểm tra hàng trước lỗi cổng cắm sạc nhắn tin phản ánh shop trả lời cho có shop phục vụ rất kém,1
4093,giày đẹp giống hình giao hàng nhanh,0
4094,mới nhận được hàng hàng còn đẹp,0
4095,chat lượng sp dc nhung giao thiếu đôi dép đã phản hồi lại shop nhưng không thấy trả lời,1
4096,quạt dễ bị gãy cứ phải gở ra để sửa lần sau sẽ không mua ở shop này nx,1
4097,thấy phím thấm dầu là sản phẩm của nhật nên mình đã đặt mua luôn giấy dai thấm dầu khá tốt kích thước nhỏ gọn được khá nhiều người đánh giá là chất lượng tốt lại còn giá rẻ hơn một số loại ở thị trường nữa chứ đây là một sản phẩm nên mua,1
4098,máy bị lỗi hiển thị biểu tượng tai nghe nên nghe gọi phải bật loa ngoài,1
4099,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn mau rat dep se ug ho shop,0
4100,son xài siêu thích bền màu dù có trôi cũg để lại lớp màu trên môi k bị nhợt nhạt chất son mịn k hề khô,0
4101,dép siêu xinh ạ nhận hàng hơi giật mình vì giống hệt trên ảnh chị chủ nhiệt tình lắm nếu k hết hàng chắc e để hi,0
4102,rất ưng ý cách shop đóng gói sản phẩm rất đẹp và chắc chắn bọc xốp bong bóng chắc sản phẩm không bao giờ bị tràn đổ shop phục vụ rất tốt rất đáng tiền,0
4103,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop phục vụ rất tốt tk shop,0
4104,mk mua màu số nhìn ảnh thì là màu cam khi đánh lên lại là màu hồng giao hàng nhanh nh chất lượng k đc như yêu cầu son rất khô đúng là hình ảnh chỉ mang tính chất minh,1
4105,chất lượng sản phẩm rất kém chưa dùng đã hỏng,1
4106,giao hàng nhanh sản phẩm đúng như quảng cáo,0
4107,có mấy miếng đầu cảm giác nhưng gà nhưng ăn lâu lại thấy đúng là bò thui nói chung là ngon nhưng gói bò cari tặng kèm thì hơi quá cay so với khẩu vị mình,0
4108,chất lượng sản phẩm rất kém hạt có mùi hôi nt tư vấn shop k thèm trả lời n,1
4109,sản phẩm dùng ok một lưu ý nhỏ phần móc tay bằng chun bị sờn chỉ khi sử dụng ngay lần đầu,0
4110,đóng gói sản phẩm rất đẹp và shop phục vụ rất tốt thời gian giao hàng rất nhanh,0
4111,đẹp giống y hình quảng cáo rất hài lòng,0
4112,sản phẩm đẹp đóng gói cẩn thận mình rất ưng tuy nhiên cao su thì có hơi nặng chút,0
4113,hạnh nhân ngon giòn có mấy hạt hơi hôi dầu nhưng không sao đóng gói sản phẩm rất đẹp và chắc chắn sẽ ủng hộ sh,0
4114,dép đẹp như hình mua sale có k rất đáng tiền,0
4116,đóng gói cẩn thận giao hàng rất chậm không hài lòng về thời gian giao hàng,1
4117,người vận chuyển không tôn trọng khách hàng,1
4118,binh thường gia ngang voi cho cu chi,1
4119,sản phẩm không đúng như mô tả khung màu chỉ được khung khung còn lại không có,1
4120,sản phẩm như cứt mới lấy về đẵ bị hư cái đo độ ẩm,1
4121,thời gian giao hàng rất nhanh,0
4122,hàng đẹp núm ăn dặm mềm chất lượng ok,0
4123,chưa gì đã tuộc ốc,1
4124,mọi người cẩn thận khi mua hàng của shop này gửi thiếu hàng của khách mà không chịu trách nhiệm tốt nhất kiểm hàng trước khi nhận đủ mới nhận không thì trả lại bán hàng kiểu này ai mà dám mua hàng nữa,1
4125,thời gian giao hàng rất nhanh hoi chat o dung size,0
4127,quá đẹp quá ưng luôn,0
4128,gb là quá thấp nhưng mua gb lại quá đắt không biết bao giờ aple mới bỏ cái bản gb này để thay bằng gb đây,1
4129,đặt hàng lúc h sáng ngày tốn thêm phí giao nhanh h đợi từ sáng tới tối vẫn chưa thấy giao gọi điện lên tổng đài lần lại bảo đợi tới ngày hom sau chán thật mất thêm tiền mà chẳng khác gì như bth,1
4130,chất lượng tốt đủ hàng tư vấn khách nhiệt tình mua hàng rất thích ạ,0
4131,chất lượng sản phẩm kém thời gian giao hàng chậm chơi thử thì không nhạy như quảng cáo sản phẩm bằng nhựa cứng rất đau tay cân nhắc trước khi mua,1
4132,chất lượng sản phẩm kém máy lỗi thì lấy lí do không cho trả lại cũng không chịu bảo hành shop làm ăn không có chút uy tín nào,1
4133,sẽ ủng hộ shop dài dài ❤❤❤,0
4134,cường lực ful màn hình nhưng phần màu đen lại là nhựa dẻo,1
4135,bé nhà m k hợp tác hichic,0
4136,loa rất đẹp âm thanh êm chất lượng tốt so với giá,0
4137,lần đầu tham dự chắc hy vọng tạo ra được nhiều bất ngờ cho giải đua,1
4139,đây là sách viết không có phân tích khoa học và chuyên sâu nên không làm rõ được phương pháp cụ thể để áp dụng cho cha mẹ việt đọc chơi thì được chứ để học theo thì mình thấy quá bình thường,1
4140,rất đáng tiền chất lượng sản phẩm tuyệt vời size giày khác thì rất vừa chân còn size của shop hơn k vừa,0
4141,đóng gói sản phẩm rất đẹp và chắc chắn chỉ thời gian giao hàng hơi lâu còn lại rất ưng shop,0
4142,shop ưu tú uy tín chất lượng kèm theo khuyến mãi cho khách yêu shop,0
4143,đóng gói không có bọc sốp bảo vệ gì cả mong shop lần sau gói hàng kỹ hơn rất đáng tiền thời gian giao hàng rất nhanh,0
4144,chát lượng kém thái độ phục vụ kém hàng không giống ảnh,1
4145,chất lượng sản phẩm tuyệt đúng phục vụ rất tốt vừa rẻ vừa đẹp,0
4146,chất lượng sản phẩm tuyệt vời hàng chuẩn,0
4147,bình thường đeo mà đặt đeo k như đế cứng,1
4148,không nên mua sản phẩm này shop lừa đảo mô tả không đúng số với sản phẩm được nhận,1
4149,sạc không dây dễ quá mà,0
4150,đóng gói sản phẩm rất đẹp hũ mỗi hũ đều trông đầy đặn cơm cháy giòn và không hôi dầu với mình mặn hơn chút thì ngon hơn sẽ ủng hộ shop nữa,0
4151,cáp này chỉ sạc được chứ không truyền dữ liệu được,1
4152,đóng gói ẩu xe trầy móp rổ còn đi đc không thì chưa thử,1
4153,đề miễn phí vận chuyển nhưng vẫn mất phí cần lời giải thích rõ,1
4155,sản phẩm sài rất hài lòng,0
4156,chất lượng sản phẩm rất kém liệt phím không đúng phím chó chết bấm phím a thì ra phím u,1
4157,không xài được chắc hết pin,1
4158,shop phục vụ rất tốt ok đó shop,0
4159,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh đóng gói sản phẩm không đẹp và chắc chắn,0
4160,chất lượng sản phẩm tuyệt vời god,0
4161,shop giao nhầm màu tim nhé nhưng giầy đẹp đi mềm,0
4163,hàng ok nhưng thắc mắc sao size xl lại nhỏ hơn bình thường nhỉ mình béo bụng,0
4164,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền mạng rất khoẻ,0
4165,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn được tặng quà nữa giao nhanh đừng nói tới luôn,0
4166,giày đẹp rẻ shop phục vụ rất tốt,0
4168,hàng bị lỗi không sử dụng cast m plus không phát wifi sao kết nối đ thoại được,1
4169,đóng gói sản phẩm rất đẹp và chắc chắn màu son lên đẹp khá là thích,0
4170,ms mua xong mà kim giây nó cứ đứng rút cái chỉnh h ra xong đóng vào ms chạy đc bt bị mấy lần liền haiz coi như mât k,1
4171,thiếu hàng mà shop k báo,1
4172,mình mua son chì shop giao son kem mình có inbox hỏi nhưng shop không xem,1
4173,đẹp lm dong hàng ok lần đầu mua rất hài lòng đóng gói sản phẩm rất đẹp và chắc chắn,0
4174,bỉm lần này nhàu nhĩ quá đóng gói ẩu lúc nhận còn hủng gói bỉm to như bàn tay bỉm nhìn cũ cũ lại nhàu nhĩ có lẽ nào là bỉm giả mua lần t nhưng chất lưởng kém,1
4175,chất lượng sản phẩm tuyệt vời giày đẹp lắm ạ hàng y hình rất ưng ý ❤ tội cho shiper khi đi giao hàng vào trời mưa,0
4176,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời mua đôi rồi,0
4178,chất lượng sản phẩm tuyệt vời rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn,0
4179,đồng hồ như hình ạ giao hàng ok chỉ có điều là tay mk hơi nhỏ nên phải bấm thêm nút,0
4180,dang hình thi bảng nhug giao bảng,1
4181,shop gửi chuột mà k có đầu thu đã nói shop kêu gửi lại ma không thấy gì,1
4182,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh mình rất hài lòng cách làm việc của shop giày rất xinh ❤️,0
4183,shop phục vụ rất tốt đóng gói cẩn thận dây sạc tốt nói chung mình thích,0
4184,shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiền chỉ có điều đóng gói hơi sơ sài nói chung là ok,0
4185,viên muối vỡ nhiều quá,1
4186,chất lượng sản phẩm rất kém màu tím bầm chứ k phải đỏ,1
4187,hàng chất lượng uy tín có nguồn gốc rõ ràng nên rất yên tâm chị chủ nhiệt tình lắm lắm hên là gặp dc shop uy tín để mua lâu dài ahihi,0
4188,rất là thích yếm này ạ rẻ mà đẹp,0
4190,sản phẩm có một lỗ thủng,1
4192,không sạc được các đầu dây cho máy iphone,1
4194,cảm ơn shop chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
4195,kem thấm nhanh không rít không bị bệt,0
4196,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt ổn,0
4197,chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng chậm hàng ok,0
4198,shop phuc vụ kém đat size mà giao size đã chụp hình goi shop để đổi lại size mà shop im ru k thèm trả loi bây giơ mang k vừa để nó k su dung được mà lại tốn tiền,1
4199,mk đọc r không hay lắm nhiều lúc cứ viết cái gì ấy chẳng liên quan đến bts gì cả nhg đó là về quyển sách còn đâu thì shop phục vụ rất tốt chỉ bị móp đầu xíu thôi,0
